model	objective	reaction	status	value
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__BETA__45__D__45__FRUCTOSE957	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD0__45__1108940	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__10330941	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__12045937	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__12541959	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__12601946	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15373947	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15377936	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15382956	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15530955	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15616958	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15699938	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__15818939	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__355967	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__CPD__45__369962	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__D__45__RIBULOSE952	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__D__45__XYLULOSE953	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GALACTITOL965	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GALACTOSE945	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GLC942	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GLYCERALD948	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GLYCEROL961	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__GLYCOLALDEHYDE949	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__L__45__ARABITOL969	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__L__45__GLYCERALDEHYDE950	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__L__45__XYLULOSE954	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__MANNITOL964	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__N__45__ACETYL__45__D__45__GLUCOSAMINE__45__1__45__P960	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__RIBITOL966	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__SORBITOL963	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__XYLITOL968	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__30	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__31__45__CPD__45__144361273	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__31__45__CPD__45__144371274	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__31__45__CYS__45__GLY1275	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__2__45__DEOXYRIBOSE1295	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__ALPHA__45__D__45__GALACTOSE1288	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__ALPHA__45__GLUCOSE1287	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__BETA__45__D__45__FRUCTOSE1301	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD0__45__11081284	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__103301285	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__120451281	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__125411303	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__126011290	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__153731291	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__153771280	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__153821300	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__155301299	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__156161302	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__156991282	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__CPD__45__158181283	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__D__45__RIBULOSE1296	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__D__45__XYLULOSE1297	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__GALACTOSE1289	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__GLC1286	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__GLYCERALD1292	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__GLYCOLALDEHYDE1293	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__L__45__GLYCERALDEHYDE1294	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__L__45__XYLULOSE1298	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__32__45__N__45__ACETYL__45__D__45__GLUCOSAMINE__45__1__45__P1304	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__2__45__3__45__CARBOXY__45__3__45__AMINOPROPYL__45__L__45__HISTIDINE1356	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__3__45__HYDROXY__45__L__45__KYNURENINE1360	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__3__45__HYDROXY__45__N6N6N6__45__TRIMETHYL__45__L__45__LYSINE1351	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__3__45__P__45__SERINE1348	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__5__45__HYDROXY__45__TRYPTOPHAN1361	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__ACETYL__45__GLU1358	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__ADENOSYL__45__HOMO__45__CYS1344	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__ARG1318	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__ASN1329	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__B__45__ALANINE1322	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CARBAMATE1311	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CARBAMYUL__45__L__45__ASPARTATE1354	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__147361310	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__2191363	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__2651359	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__3021362	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__4661324	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__4711323	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__6671357	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CPD__45__681337	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__CYS1335	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__GLN1313	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__GLT1321	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__GLY1314	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__HIS1319	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__HOMO__45__CYS1342	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__HOMO__45__SER1347	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__ILE1326	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__LEU1316	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__LYS1320	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__ALPHA__45__ALANINE1317	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__ASPARTATE1330	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__ASPARTATE__45__SEMIALDEHYDE1346	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__BETA__45__ASPARTYL__45__P1350	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__CITRULLINE1325	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__CYSTATHIONINE1349	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__DIHYDROXY__45__PHENYLALANINE1336	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__GAMMA__45__GLUTAMYLCYSTEINE1345	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__GLUTAMATE_GAMMA__45__SEMIALDEHYDE1340	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__L__45__ORNITHINE1341	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__MET1334	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__N6N6N6__45__TRIMETHYL__45__L__45__LYSINE1352	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__N__45__ALPHA__45__ACETYLORNITHINE1353	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__O__45__PHOSPHO__45__L__45__HOMOSERINE1338	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__PHE1328	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__PRO1312	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__P__45__AMINO__45__BENZOATE1364	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__SACCHAROPINE1355	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__SER1315	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__SULFO__45__CYSTEINE1343	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__S__45__ADENOSYLMETHIONINE1339	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__THR1332	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__TRP1331	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__TYR1333	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__33__45__VAL1327	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__35	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__36	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__38__45__L__45__ASPARTATE1400	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__39	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__3__45__NICOTINAMIDE_NUCLEOTIDE1266	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__3__45__NMNH1265	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__40	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__41	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__42	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__CA__43__21465	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__CU__43__21458	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__FE__43__21463	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__FE__43__31462	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__K__43__1461	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__NA__43__1464	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__NI__43__21460	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__PROTON1466	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__43__45__ZN__43__21459	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__44	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__45__45__GLC1510	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1513	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1514	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1515	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1516	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1517	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1518	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1519	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1520	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1521	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1522	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1523	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1524	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1525	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1526	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1527	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1528	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1529	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1530	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1531	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1532	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1533	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1534	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1535	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1536	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1537	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__46__45__CYTOSINE1538	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__47	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__48	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__5	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__50__45__ALPHA__45__D__45__GALACTOSE1570	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__50__45__GALACTOSE1571	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__51	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__52	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__53__45__CPD__45__6601576	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__53__45__MAL1577	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__ADENOSINE_DIPHOSPHATE_RIBOSE14	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__ADP__45__D__45__GLUCOSE4	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__CPD__45__1079415	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__CPD__45__125752	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__CPD__45__145539	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__CPD__45__1488016	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__CPD__45__900713	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__DTDP__45__DEOH__45__DEOXY__45__GLUCOSE18	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__DTDP__45__D__45__GLUCOSE3	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__GDP__45__MANNOSE17	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__ACETYL__45__CARBOXYVINYL__45__GLUCOSAMINE5	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__D__45__GALACTO__45__14__45__FURANOSE8	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__D__45__GALACTURONATE10	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__D__45__XYLOSE11	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__GLUCURONATE7	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__N__45__ACETYLMURAMATE6	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__55__45__UDP__45__N__45__ACETYL__45__D__45__GLUCOSAMINE12	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__57	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__ACET34	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__ALLANTOATE29	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__CARNITINE33	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__CPD__45__1244332	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__CPD__45__1267337	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__CPD__45__1270930	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__GLUCONATE31	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__L__45__DELTA1__45__PYRROLINE_5__45__CARBOXYLATE38	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__L__45__PANTOATE36	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__58__45__OROTATE35	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__59	optimal	0.0
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__6	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__60	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__2__45__3__45__DIHYDROXYBENZOATE1039	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__2__45__KETOGLUTARATE976	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__2__45__OXOBUTANOATE979	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__3__45__4__45__DIHYDROXYBENZOATE1040	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__3__45__KETO__45__ADIPATE984	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__3__45__UREIDO__45__ISOBUTYRATE996	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__5Z8Z11Z14Z17Z__45__EICOSAPENTAENOATE1027	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__ACET1018	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__ALLANTOATE1013	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__BENZOATE1044	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__BUTYRIC_ACID990	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CARNITINE1017	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CHORISMATE997	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CIS__45__ACONITATE1006	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__COUMARATE991	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__102441026	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__1101042	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__11020980	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__11361005	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__124431016	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__12585988	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__126731021	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__127091014	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__142681035	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__149271036	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__155301012	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__156331037	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__195986	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__2251010	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__2451003	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__3617985	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__479981	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__618992	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__6221004	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__6601001	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__6741041	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__7301029	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__81211025	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__84771028	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__CPD__45__88921023	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__DODECANOATE987	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__D__45__LACTATE994	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__FUM1000	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__GLUCONATE1015	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__GLYCERATE995	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__GLYOX978	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__HOMO__45__CIS__45__ACONITATE1008	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__HOMO__45__CIT1007	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__HOMO__45__I__45__CIT1009	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__LINOLEIC_ACID1031	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__LINOLENIC_ACID1024	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__L__45__ASPARTATE998	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__L__45__DELTA1__45__PYRROLINE_5__45__CARBOXYLATE1022	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__L__45__LACTATE993	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__L__45__PANTOATE1020	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__MAL1002	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__7__45__OLEATE__45__CPD1032	optimal	0.169108
